Profile Name,Country Iso Code,Device,Is Kids,Query Typed,Displayed Name,Action,Section,Utc Timestamp
Rafael,BR,Smart TV,0,lesbica,,view_suggestion_info,suggestion_results,2017-05-02 01:23:38
Rafael,BR,Smart TV,0,lesbica,margarita com canudinho,view_video_info,suggestion_title_results,2017-05-02 01:23:22
Rafael,BR,Smart TV,0,lesbica,,view_suggestion_info,suggestion_results,2017-05-02 01:23:14
Rafael,BR,Smart TV,0,ve,furious 7,play,video_info,2017-05-02 01:11:46
Rafael,BR,Smart TV,0,ve,furious 7,view_video_info,person_title_results,2017-05-02 01:11:28
Rafael,BR,Smart TV,0,lesbica,reaching for the moon,play,video_info,2017-04-22 05:17:06
Rafael,BR,Smart TV,0,lesbica,flores raras,view_video_info,suggestion_title_results,2017-04-22 05:16:52
Rafael,BR,Smart TV,0,lesbica,filmes sobre l&#233;sbicas,view_suggestion_info,suggestion_results,2017-04-22 05:16:40
Rafael,BR,Smart TV,0,lesbica,loving annabelle,view_video_info,person_title_results,2017-04-22 05:16:33
Rafael,BR,Smart TV,0,lesbica,ashley,view_video_info,person_title_results,2017-04-22 05:16:15
Rafael,BR,Smart TV,0,lesbica,floating!,view_video_info,person_title_results,2017-04-22 05:16:03
Rafael,BR,Smart TV,0,lesbica,young & wild,view_video_info,person_title_results,2017-04-22 05:15:43
Rafael,BR,Smart TV,0,veloe,velozes e furiosos 7,view_suggestion_info,suggestion_results,2017-04-22 05:12:17
Rafael,BR,Smart TV,0,veloe,,view_suggestion_info,suggestion_results,2017-04-22 05:12:08
Rafael,BR,Smart TV,0,velo,velozes e furiosos 7,view_suggestion_info,suggestion_results,2017-04-22 05:11:29
Rafael,BR,Smart TV,0,na,narcos,view_video_info,title_results,2017-04-19 23:51:00
Rafael,BR,Smart TV,0,pl,planeta terra,view_video_info,title_results,2017-04-19 23:50:24
Rafael,BR,Smart TV,0,velo,velozes &amp; furiosos 5 - opera&#231;&#227;o rio,view_suggestion_info,suggestion_results,2017-04-18 08:18:52
Rafael,BR,Smart TV,0,velo,velozes e furiosos,view_suggestion_info,suggestion_results,2017-04-18 08:18:43
Rafael,BR,Smart TV,0,velo,velozes e furiosos,view_suggestion_info,suggestion_results,2017-04-18 08:18:43
Rafael,BR,Smart TV,0,velo,velozes e furiosos 7,view_suggestion_info,suggestion_results,2017-04-18 08:18:34
Rafael,BR,Smart TV,0,velo,velozes e furiosos 7,view_suggestion_info,suggestion_results,2017-04-18 08:18:34
Rafael,BR,Smart TV,0,veloz,,view_suggestion_info,suggestion_results,2017-04-14 23:35:44
Rafael,BR,Smart TV,0,veloz,velozes e furiosos,view_suggestion_info,suggestion_results,2017-04-14 23:35:37
Rafael,BR,Smart TV,0,veloz,velozes e furiosos 7,view_suggestion_info,suggestion_results,2017-04-14 23:35:31
Rafael,BR,Smart TV,0,lesbica,kissing jessica stein,play,video_info,2017-04-11 16:50:13
Rafael,BR,Smart TV,0,lesbica,kissing jessica stein,play,video_info,2017-04-11 16:49:26
Rafael,BR,Smart TV,0,lesbica,kissing jessica stein,play,video_info,2017-04-11 16:49:26
Rafael,BR,Smart TV,0,lesbica,kissing jessica stein,view_video_info,suggestion_title_results,2017-04-11 16:49:22
Rafael,BR,Smart TV,0,lesbica,,view_suggestion_info,suggestion_results,2017-04-11 16:49:19
Rafael,BR,Smart TV,0,lesbica,,view_suggestion_info,suggestion_results,2017-04-11 16:49:10
Rafael,BR,Smart TV,0,lesbica,kissing jessica stein,view_video_info,suggestion_title_results,2017-04-11 16:49:01
Rafael,BR,Smart TV,0,lesbica,,view_suggestion_info,suggestion_results,2017-04-11 16:48:47
Rafael,BR,Smart TV,0,velo,born to race: fast track,view_video_info,person_title_results,2017-04-11 16:47:22
Rafael,BR,Smart TV,0,velo,velozes &amp; furiosos 5 - opera&#231;&#227;o rio,view_suggestion_info,suggestion_results,2017-04-11 16:47:10
Rafael,BR,Smart TV,0,velo,velozes e furiosos,view_suggestion_info,suggestion_results,2017-04-11 16:47:03
Rafael,BR,Smart TV,0,velo,velozes e furiosos 7,view_suggestion_info,suggestion_results,2017-04-11 16:46:34
Rafael,BR,Smart TV,0,the b,the blacklist,view_video_info,person_title_results,2017-04-04 23:56:56
Rafael,BR,Smart TV,0,vel,velozes e furiosos 7,view_suggestion_info,suggestion_results,2017-04-01 00:25:16
Rafael,BR,Smart TV,0,vel,velozes &amp; furiosos 5 - opera&#231;&#227;o rio,view_suggestion_info,suggestion_results,2017-04-01 00:25:06
Rafael,BR,Smart TV,0,vel,velozes e furiosos 7,view_suggestion_info,suggestion_results,2017-04-01 00:24:50
Rafael,BR,Smart TV,0,n,narcos,view_video_info,title_results,2017-03-28 00:25:58
Rafael,BR,Smart TV,0,vel,velozes &amp; furiosos 5 - opera&#231;&#227;o rio,view_suggestion_info,suggestion_results,2017-03-24 18:40:13
Rafael,BR,Smart TV,0,vel,carga explosiva 3,view_video_info,suggestion_title_results,2017-03-24 18:40:05
Rafael,BR,Smart TV,0,vel,velozes e furiosos,view_suggestion_info,suggestion_results,2017-03-24 18:39:58
Rafael,BR,Smart TV,0,vel,velozes e furiosos,view_suggestion_info,suggestion_results,2017-03-24 18:39:58
Rafael,BR,Smart TV,0,veloze,vehicle 19,play,video_info,2017-03-11 23:05:27
Rafael,BR,Smart TV,0,veloze,veículo 19,view_video_info,suggestion_title_results,2017-03-11 23:05:24
Rafael,BR,Smart TV,0,veloze,velozes &amp; furiosos 5 - opera&#231;&#227;o rio,view_suggestion_info,suggestion_results,2017-03-11 23:05:09
Rafael,BR,Smart TV,0,veloz,,view_suggestion_info,suggestion_results,2017-03-11 23:04:51
Rafael,BR,Smart TV,0,veloz,velozes e furiosos,view_suggestion_info,suggestion_results,2017-03-11 23:04:49
Rafael,BR,Smart TV,0,veloz,velozes e furiosos 7,view_suggestion_info,suggestion_results,2017-03-11 23:04:43
Rafael,BR,Smart TV,0,vel,brick mansions,play,video_info,2017-02-08 22:13:46
Rafael,BR,Smart TV,0,vel,13º distrito,view_video_info,suggestion_title_results,2017-02-08 22:13:31
Rafael,BR,Smart TV,0,vel,velozes e furiosos 7,view_suggestion_info,suggestion_results,2017-02-08 22:13:23
Rafael,BR,Smart TV,0,vel,velozes e furiosos 7,view_suggestion_info,suggestion_results,2017-02-08 22:13:23
Rafael,BR,Smart TV,0,vel,fast & furious,view_video_info,person_title_results,2017-02-08 22:13:12
Rafael,BR,Smart TV,0,lesbica,loving annabelle,play,video_info,2017-02-03 00:07:49
Rafael,BR,Smart TV,0,lesbica,loving annabelle,view_video_info,suggestion_title_results,2017-02-03 00:07:45
Rafael,BR,Smart TV,0,lesbica,,view_suggestion_info,suggestion_results,2017-02-03 00:07:36
Rafael,BR,Smart TV,0,lesbica,the fosters,view_video_info,suggestion_title_results,2017-02-03 00:07:26
Rafael,BR,Smart TV,0,lesbica,lgbt - l&#233;sbicas,view_suggestion_info,suggestion_results,2017-02-03 00:07:23
Rafael,BR,Smart TV,0,lesbica,,view_suggestion_info,suggestion_results,2017-02-03 00:07:15
Rafael,BR,Smart TV,0,rapid,faster,view_video_info,person_title_results,2017-01-30 02:05:12
Rafael,BR,Smart TV,0,vel,velozes e furiosos,view_suggestion_info,suggestion_results,2017-01-15 03:53:23
Rafael,BR,Smart TV,0,vel,velozes e furiosos 7,view_suggestion_info,suggestion_results,2017-01-15 03:53:09
Rafael,BR,Smart TV,0,lesbica,the duke of burgundy,play,video_info,2017-01-13 16:15:37
Rafael,BR,Smart TV,0,lesbica,the duke of burgundy,view_video_info,suggestion_title_results,2017-01-13 16:15:19
Rafael,BR,Smart TV,0,lesbica,filmes e s&#233;ries sobre l&#233;sbicas,view_suggestion_info,suggestion_results,2017-01-13 16:15:14
Rafael,BR,Smart TV,0,lesbica,the fosters,view_video_info,suggestion_title_results,2017-01-13 16:15:04
Rafael,BR,Smart TV,0,lesbica,,view_suggestion_info,suggestion_results,2017-01-13 16:14:59
Rafael,BR,Smart TV,0,lesbica,,view_suggestion_info,suggestion_results,2017-01-13 16:14:52
Rafael,BR,Smart TV,0,3,3%,play,video_info,2016-12-27 23:39:18
Rafael,BR,Smart TV,0,3,3%,view_video_info,title_results,2016-12-27 23:39:15
Rafael,BR,Smart TV,0,lesbica,the fosters,play,video_info,2016-12-17 00:29:01
Rafael,BR,Smart TV,0,lesbica,the fosters,view_video_info,suggestion_title_results,2016-12-17 00:28:59
Rafael,BR,Smart TV,0,lesbica,,view_suggestion_info,suggestion_results,2016-12-17 00:28:57
Rafael,BR,Smart TV,0,lesbica,filmes sobre l&#233;sbicas,view_suggestion_info,suggestion_results,2016-12-17 00:28:51
Rafael,BR,Smart TV,0,lesbi,the fosters,play,video_info,2016-12-17 00:24:07
Rafael,BR,Smart TV,0,lesbi,the fosters,play,video_info,2016-12-17 00:24:07
Rafael,BR,Smart TV,0,lesbi,the fosters,view_video_info,suggestion_title_results,2016-12-17 00:24:06
Rafael,BR,Smart TV,0,lesbi,,view_suggestion_info,suggestion_results,2016-12-17 00:23:58
Rafael,BR,Smart TV,0,lesbi,the fosters,view_video_info,suggestion_title_results,2016-12-17 00:23:50
Rafael,BR,Smart TV,0,lesbi,,view_suggestion_info,suggestion_results,2016-12-17 00:23:43
Rafael,BR,Smart TV,0,lesbi,filmes sobre l&#233;sbicas,view_suggestion_info,suggestion_results,2016-12-17 00:23:36
Rafael,BR,Smart TV,0,velo,velozes e furiosos,view_suggestion_info,suggestion_results,2016-12-17 00:20:10
Rafael,BR,Smart TV,0,velo,velozes e furiosos 7,view_suggestion_info,suggestion_results,2016-12-17 00:19:48
Rafael,BR,Smart TV,0,velo,velozes e furiosos 7,view_suggestion_info,suggestion_results,2016-12-17 00:19:48
Rafael,BR,Smart TV,0,lesbica,the fosters,play,video_info,2016-11-22 23:58:28
Rafael,BR,Smart TV,0,lesbica,the fosters,view_video_info,suggestion_title_results,2016-11-22 23:58:18
Rafael,BR,Smart TV,0,lesbica,,view_suggestion_info,suggestion_results,2016-11-22 23:58:10
Rafael,BR,Smart TV,0,lesbica,,view_suggestion_info,suggestion_results,2016-11-22 23:58:02
Rafael,BR,Smart TV,0,chave,cesar chavez,view_video_info,title_results,2016-11-15 10:42:45
Rafael,BR,Smart TV,0,lesb,,view_suggestion_info,suggestion_results,2016-10-30 12:08:31
Rafael,BR,Smart TV,0,cid,city of god: 10 years later,play,video_info,2016-10-18 17:01:38
Rafael,BR,Smart TV,0,cid,city of god: 10 years later,view_video_info,person_title_results,2016-10-18 17:01:37
Rafael,BR,Smart TV,0,ve,fast five,play,video_info,2016-10-01 13:57:11
Rafael,BR,Smart TV,0,ve,velozes & furiosos 5 - operação rio,view_video_info,title_results,2016-10-01 13:57:09
Rafael,BR,Smart TV,0,lesbi,floating!,play,video_info,2016-10-01 01:15:47
Rafael,BR,Smart TV,0,lesbi,floating!,view_video_info,suggestion_title_results,2016-10-01 01:15:44
Rafael,BR,Smart TV,0,lesbi,,view_suggestion_info,suggestion_results,2016-10-01 01:15:31
Rafael,BR,Smart TV,0,velo,velozes e furiosos 7,view_suggestion_info,suggestion_results,2016-10-01 01:09:22
Marcio,BR,Android Phone,0,os 6 r,,play,title_results,2021-03-14 11:51:27
Marcio,BR,Android Phone,0,os 6 r,The Ridiculous 6,play,title_results,2021-03-14 11:36:31
Marcio,BR,Android Phone,0,os 6 r,,play,video_info,2021-03-14 11:33:16
Marcio,BR,Android Phone,0,os 6 r,,play,title_results,2021-03-14 11:30:47
Marcio,BR,Android Phone,0,os 6 r,The Ridiculous 6,view_video_info,title_results,2021-03-14 11:30:40
Marcio,BR,Android Phone,0,os 6 r,The Ridiculous 6,play,video_info,2021-03-14 11:29:41
Marcio,BR,Android Phone,0,os 6 r,The Ridiculous 6,view_video_info,title_results,2021-03-14 11:29:31
Marcio,BR,Android Phone,0,mort,Rick and Morty,play,title_results,2021-01-26 23:18:37
Marcio,BR,Android Phone,0,mort,Rick and Morty,play,title_results,2021-01-26 23:11:19
Marcio,BR,Android Phone,0,mort,Rick and Morty,play,title_results,2021-01-26 22:35:20
Marcio,BR,Android Phone,0,mort,Rick and Morty,play,video_info,2021-01-26 22:16:15
Marcio,BR,Android Phone,0,mort,Rick and Morty,play,title_results,2021-01-26 22:15:40
Marcio,BR,Android Phone,0,mort,Rick and Morty,play,title_results,2021-01-26 22:15:38
Marcio,BR,Android Phone,0,mort,,play,title_results,2021-01-26 22:15:34
Marcio,BR,Android Phone,0,mort,Rick and Morty,view_video_info,title_results,2021-01-26 22:15:34
Marcio,BR,Android Phone,0,supernatural,Supernatural,view_suggestion_info,suggestion_results,2021-01-24 15:56:12
Marcio,BR,Android Phone,0,supernatural,Rick and Morty,view_video_info,title_results,2021-01-24 15:55:30
Marcio,BR,Android Phone,0,patru,Patrulha Canina,play,video_info,2020-12-13 18:35:37
Marcio,BR,Android Phone,0,patru,Patrulha Canina,play,title_results,2020-12-13 18:33:19
Marcio,BR,Android Phone,0,patru,Patrulha Canina,play,video_info,2020-12-13 18:33:11
Marcio,BR,Android Phone,0,patru,Patrulha Canina,view_video_info,title_results,2020-12-13 18:33:05
Marcio,BR,Smart TV,0,h,Harry Potter e a Ordem da Fênix,play,video_info,2020-01-04 00:50:34
Marcio,BR,Smart TV,0,h,Harry Potter e a Ordem da Fênix,view_video_info,title_results,2020-01-04 00:50:04
Marcio,BR,Smart TV,0,4,40 Year Old Virgins,view_suggestion_info,suggestion_results,2019-12-24 18:49:38
Marcio,BR,Smart TV,0,4,The Witcher,view_video_info,suggestion_title_results,2019-12-24 18:49:15
Marcio,BR,Smart TV,0,4,4K,view_suggestion_info,suggestion_results,2019-12-24 18:49:11
Marcio,BR,Smart TV,0,por,Especial de Natal Porta dos Fundos: A Primeira Tentação de Cristo,play,video_info,2019-12-18 23:58:13
Marcio,BR,Smart TV,0,por,Especial de Natal Porta dos Fundos: A Primeira Tentação de Cristo,view_video_info,title_results,2019-12-18 23:58:01
Marcio,BR,Smart TV,0,bruxa,Good Witch,view_video_info,title_results,2019-12-05 23:55:18
Marcio,BR,Smart TV,0,mam,Mãe e muito mais,view_video_info,title_results,2019-11-30 00:04:03
Marcio,BR,Smart TV,0,mam,Mãe e muito mais,play,video_info,2019-11-30 00:00:13
Marcio,BR,Smart TV,0,v,Vikings,play,video_info,2019-11-28 15:57:12
Marcio,BR,Smart TV,0,v,Vikings,view_video_info,title_results,2019-11-28 15:56:43
Marcio,BR,Smart TV,0,amor,Amor em Obras,play,video_info,2019-09-01 19:44:49
Marcio,BR,Smart TV,0,amor,Amor em Obras,view_video_info,title_results,2019-09-01 19:44:48
Marcio,BR,Smart TV,0,1,13 Reasons Why,play,video_info,2019-08-24 04:33:11
Marcio,BR,Smart TV,0,1,13 Reasons Why,view_video_info,title_results,2019-08-24 04:33:10
Marcio,BR,Smart TV,0,g,A Anatomia de Grey,play,video_info,2019-08-03 00:49:13
Marcio,BR,Smart TV,0,g,A Anatomia de Grey,view_video_info,title_results,2019-08-03 00:49:13
Marcio,BR,Smart TV,0,l,La casa de papel,view_video_info,title_results,2019-07-27 15:03:04
Marcio,BR,Smart TV,0,h,Heartland,view_video_info,title_results,2019-07-15 02:20:41
Marcio,BR,Smart TV,0,h,Heartland,play,video_info,2019-07-15 02:20:38
Marcio,BR,Smart TV,0,hea,Heartland,view_video_info,title_results,2019-07-07 01:50:24
Marcio,BR,Smart TV,0,hea,Heartland,play,video_info,2019-07-07 01:50:22
Marcio,BR,Smart TV,0,la,La casa de papel,view_video_info,title_results,2019-07-06 23:48:17
Marcio,BR,Smart TV,0,la,La casa de papel,play,video_info,2019-07-06 23:48:14
Marcio,BR,Smart TV,0,despe,Desperate Housewives,play,video_info,2019-06-21 16:02:33
Marcio,BR,Smart TV,0,despe,Desperate Housewives,view_video_info,title_results,2019-06-21 16:02:33
Marcio,BR,Smart TV,0,la,La casa de papel,play,video_info,2019-06-20 17:21:12
Marcio,BR,Smart TV,0,la,La casa de papel,view_video_info,title_results,2019-06-20 17:21:09
Marcio,BR,Smart TV,0,bolo,The Final Table - Que vença o melhor,play,video_info,2019-06-16 02:29:06
Marcio,BR,Smart TV,0,bolo,The Final Table - Que vença o melhor,view_video_info,title_results,2019-06-16 02:29:06
Marcio,BR,Smart TV,0,bolo,Sugar Rush,play,video_info,2019-06-16 02:12:16
Marcio,BR,Smart TV,0,bolo,Sugar Rush,view_video_info,title_results,2019-06-16 02:12:16
Marcio,BR,Smart TV,0,bo,Bolt - Supercão,play,video_info,2019-06-16 02:04:12
Marcio,BR,Smart TV,0,bo,Bolt - Supercão,view_video_info,title_results,2019-06-16 02:04:12
Marcio,BR,Smart TV,0,man,Mandou Bem,play,video_info,2019-06-01 02:15:59
Marcio,BR,Smart TV,0,man,Mandou Bem,view_video_info,title_results,2019-06-01 02:15:59
Marcio,BR,Smart TV,0,y,You,view_video_info,title_results,2019-05-18 02:41:43
Marcio,BR,Smart TV,0,y,You,play,video_info,2019-05-18 02:41:43
Marcio,BR,Smart TV,0,sa,O Mundo Sombrio de Sabrina,view_video_info,title_results,2019-05-05 00:52:02
Marcio,BR,Smart TV,0,sa,O Mundo Sombrio de Sabrina,play,video_info,2019-05-05 00:52:02
Marcio,BR,Smart TV,0,chic,Chicago,view_suggestion_info,suggestion_results,2019-04-07 17:40:00
Marcio,BR,Smart TV,0,t,The Vampire Diaries,view_suggestion_info,suggestion_results,2019-03-04 22:49:04
Marcio,BR,Smart TV,0,t,Teen Wolf,view_video_info,title_results,2019-03-04 22:48:23
Marcio,BR,Smart TV,0,t,Teen Wolf,play,video_info,2019-03-04 22:48:23
Marcio,BR,Smart TV,0,como,Como Superar um  Fora,view_video_info,title_results,2019-02-01 00:10:28
Marcio,BR,Smart TV,0,como,Como não Esquecer essa Garota,play,video_info,2019-02-01 00:09:34
Marcio,BR,Smart TV,0,como,Como não Esquecer essa Garota,view_video_info,title_results,2019-02-01 00:09:34
Marcio,BR,Smart TV,0,como,Como Superar um  Fora,view_video_info,title_results,2019-02-01 00:07:10
Marcio,BR,Smart TV,0,como,Como Superar um  Fora,play,video_info,2019-02-01 00:07:10
Marcio,BR,Smart TV,0,g,A Anatomia de Grey,play,video_info,2019-01-08 00:26:12
Marcio,BR,Smart TV,0,g,A Anatomia de Grey,view_video_info,title_results,2019-01-08 00:26:12
Marcio,BR,Smart TV,0,ani,Valente,view_video_info,title_results,2018-11-15 17:12:33
Marcio,BR,Smart TV,0,ani,Vai Anitta,play,title_results,2018-11-15 17:10:21
Marcio,BR,Smart TV,0,ani,,play,title_results,2018-11-15 17:10:13
Marcio,BR,Smart TV,0,ani,Vai Anitta,view_video_info,title_results,2018-11-15 17:10:02
Marcio,BR,Smart TV,0,g,A Anatomia de Grey,view_video_info,title_results,2018-11-05 23:09:19
Marcio,BR,Smart TV,0,g,A Anatomia de Grey,play,video_info,2018-11-05 23:09:19
Marcio,BR,,0,g,Grey's Anatomy,play,video_info,2018-10-07 01:55:52
Marcio,BR,,0,g,Grey's Anatomy,view_video_info,title_results,2018-10-07 01:55:52
Marcio,BR,,0,lost serie,Invasão a Londres,play,video_info,2018-10-06 20:09:08
Marcio,BR,,0,lost serie,Invasão a Londres,view_video_info,title_results,2018-10-06 20:09:08
Marcio,BR,,0,lost serie,De Volta ao Jogo,play,video_info,2018-10-06 20:08:20
Marcio,BR,,0,lost serie,De Volta ao Jogo,view_video_info,title_results,2018-10-06 20:08:20
Marcio,BR,,0,lost,Lost,view_video_info,title_results,2018-10-06 20:03:47
Marcio,BR,,0,lost,Lost,play,video_info,2018-10-06 20:03:47
Marcio,BR,,0,g,Grey's Anatomy,view_video_info,title_results,2018-10-06 01:08:23
Marcio,BR,,0,g,Grey's Anatomy,play,video_info,2018-10-06 01:08:23
Marcio,BR,,0,ha,Harry Potter e as Relíquias da Morte,view_suggestion_info,suggestion_results,2018-09-30 20:22:29
Marcio,BR,,0,g,Grey's Anatomy,view_video_info,title_results,2018-09-29 01:37:01
Marcio,BR,,0,g,Grey's Anatomy,play,video_info,2018-09-29 01:37:01
Marcio,BR,Smart TV,0,caso,-1,play,title_results,2018-08-11 16:18:51
Marcio,BR,Smart TV,0,caso,investigação criminal,view_video_info,title_results,2018-08-11 16:17:58
Marcio,BR,Smart TV,0,caso,investigação criminal,play,video_info,2018-08-11 16:17:58
Marcio,BR,Smart TV,0,300,gladiator,play,video_info,2018-07-22 23:21:49
Marcio,BR,Smart TV,0,300,gladiador,view_video_info,suggestion_title_results,2018-07-22 23:21:49
Marcio,BR,Smart TV,0,300,300,view_suggestion_info,suggestion_results,2018-07-22 23:21:44
Marcio,BR,Smart TV,0,300,hércules,view_video_info,title_results,2018-07-22 23:20:08
Marcio,BR,Smart TV,0,300,the legend of hercules,play,video_info,2018-07-22 23:20:07
Marcio,BR,Smart TV,0,re,reign,play,video_info,2018-07-21 21:24:44
Marcio,BR,Smart TV,0,re,reign,play,video_info,2018-07-21 20:42:09
Marcio,BR,Smart TV,0,re,reign,play,video_info,2018-07-21 20:41:44
Marcio,BR,Smart TV,0,re,reign,view_video_info,title_results,2018-07-21 20:41:44
Marcio,BR,Smart TV,0,3,3%,play,video_info,2018-06-26 01:27:01
Marcio,BR,Smart TV,0,3,-1,add_to_list,video_info,2018-06-26 01:26:56
Marcio,BR,Smart TV,0,3,3%,view_video_info,title_results,2018-06-26 01:26:50
Marcio,BR,Smart TV,0,gam3,3%,play,video_info,2018-06-26 00:44:57
Marcio,BR,Smart TV,0,gam3,3%,view_video_info,person_title_results,2018-06-26 00:44:54
Marcio,BR,Smart TV,0,de,desperate housewives,play,video_info,2018-06-19 00:16:56
Marcio,BR,Smart TV,0,de,desperate housewives,view_video_info,title_results,2018-06-19 00:16:56
Marcio,BR,Smart TV,0,antes,antes de partir,view_suggestion_info,suggestion_results,2018-06-15 21:23:49
Marcio,BR,Smart TV,0,antes,antes que eu vá,view_suggestion_info,suggestion_results,2018-06-15 21:23:09
Marcio,BR,Smart TV,0,v,the avengers,play,video_info,2018-06-09 02:56:03
Marcio,BR,Smart TV,0,v,os vingadores - the avengers,view_video_info,suggestion_title_results,2018-06-09 02:56:03
Marcio,BR,Smart TV,0,v,os vingadores,view_suggestion_info,suggestion_results,2018-06-09 02:55:44
Marcio,BR,HTML 5,0,the ra,3%,play,title_results,2018-06-08 01:44:37
Marcio,BR,HTML 5,0,the ra,the ranch,view_video_info,title_results,2018-06-08 01:44:17
Marcio,BR,HTML 5,0,the ra,something in the rain,view_video_info,title_results,2018-06-08 01:44:15
Marcio,BR,HTML 5,0,the ra,the ranch,view_video_info,title_results,2018-06-08 01:44:04
Marcio,BR,HTML 5,0,the ra,the ranch,play,title_results,2018-06-08 01:43:54
Marcio,BR,Smart TV,0,os farofeiros,as férias de mr. bean,view_video_info,title_results,2018-06-04 22:21:05
Marcio,BR,Smart TV,0,os farofeiros,mr. bean's holiday,play,video_info,2018-06-04 22:21:05
Marcio,BR,Smart TV,0,os farofeiros,pain & gain,play,video_info,2018-06-04 22:15:08
Marcio,BR,Smart TV,0,os farofeiros,"sem dor, sem ganho",view_video_info,title_results,2018-06-04 22:15:08
Marcio,BR,Smart TV,0,gil,revenge,play,video_info,2018-05-24 02:20:27
Marcio,BR,Smart TV,0,gil,revenge,play,video_info,2018-05-24 02:16:33
Marcio,BR,Smart TV,0,gil,revenge,view_video_info,title_results,2018-05-24 02:16:33
Marcio,BR,Smart TV,0,gil,gilmore girls: a year in the life,play,video_info,2018-05-24 02:15:28
Marcio,BR,Smart TV,0,gil,gilmore girls: um ano para recordar,view_video_info,title_results,2018-05-24 02:15:28
Marcio,BR,Smart TV,0,ca,money heist,play,video_info,2018-05-03 01:29:34
Marcio,BR,Smart TV,0,ca,money heist,view_video_info,person_title_results,2018-05-03 01:29:17
Marcio,BR,Smart TV,0,ca,money heist,play,video_info,2018-05-03 01:22:35
Marcio,BR,Smart TV,0,ca,money heist,add_to_list,video_info,2018-05-03 01:22:31
Marcio,BR,Smart TV,0,ca,money heist,view_video_info,person_title_results,2018-05-03 01:22:28
Marcio,BR,Smart TV,0,ca,money heist,play,video_info,2018-05-03 01:22:02
Marcio,BR,Smart TV,0,ca,money heist,view_video_info,person_title_results,2018-05-03 01:21:58
Marcio,BR,Smart TV,0,ca,carros,view_video_info,title_results,2018-05-03 01:21:53
Marcio,BR,Smart TV,0,ca,money heist,play,video_info,2018-05-02 01:57:36
Marcio,BR,Smart TV,0,ca,money heist,view_video_info,person_title_results,2018-05-02 01:57:22
Marcio,BR,Smart TV,0,ele,ele não está tão a fim de você,view_video_info,title_results,2018-04-22 01:35:22
Marcio,BR,Smart TV,0,ele,he's just not that into you,play,video_info,2018-04-22 01:35:22
Marcio,BR,Smart TV,0,ele ,he's just not that into you,play,video_info,2018-04-21 23:34:34
Marcio,BR,Smart TV,0,ele ,ele não está tão a fim de você,view_video_info,title_results,2018-04-21 23:34:34
Marcio,BR,Smart TV,0,piratasdo,the fresh prince of bel-air,play,video_info,2018-04-08 12:28:04
Marcio,BR,Smart TV,0,piratasdo,um maluco no pedaço,view_video_info,title_results,2018-04-08 12:28:04
Marcio,BR,Smart TV,0,piratasdo,grey's anatomy,play,video_info,2018-04-08 12:27:04
Marcio,BR,Smart TV,0,piratasdo,grey's anatomy,view_video_info,title_results,2018-04-08 12:27:04
Marcio,BR,Smart TV,0,payd,payday,view_suggestion_info,suggestion_results,2018-04-08 12:19:46
Marcio,BR,Smart TV,0,tudo q,a christmas prince,play,video_info,2018-03-17 01:56:14
Marcio,BR,Smart TV,0,tudo q,o príncipe do natal,view_video_info,title_results,2018-03-17 01:56:14
Marcio,BR,Smart TV,0,tudo q,o negócio é fofoca,view_video_info,title_results,2018-03-17 01:55:53
Marcio,BR,Smart TV,0,tudo q,campus confidential,play,video_info,2018-03-17 01:55:53
Marcio,BR,Smart TV,0,tudo q,uma garota encantada,view_video_info,title_results,2018-03-17 01:52:02
Marcio,BR,Smart TV,0,tudo q,ella enchanted,play,video_info,2018-03-17 01:52:02
Marcio,BR,Smart TV,0,tudo q,clueless,play,video_info,2018-03-17 01:51:11
Marcio,BR,Smart TV,0,tudo q,as patricinhas de beverly hills,view_video_info,title_results,2018-03-17 01:51:11
Marcio,BR,Smart TV,0,tudo q,ela é demais,view_video_info,title_results,2018-03-17 01:50:44
Marcio,BR,Smart TV,0,tudo q,she's all that,play,video_info,2018-03-17 01:50:44
Marcio,BR,Smart TV,0,tudo q,-1,play,video_info,2018-03-17 01:50:12
Marcio,BR,Smart TV,0,tudo q,tudo que uma garota quer,view_video_info,title_results,2018-03-17 01:35:12
Marcio,BR,Smart TV,0,tudo q,what a girl wants,play,video_info,2018-03-17 01:35:12
Marcio,BR,Smart TV,0,l,money heist,play,video_info,2018-02-21 00:23:06
Marcio,BR,Smart TV,0,l,money heist,view_video_info,person_title_results,2018-02-21 00:23:01
Marcio,BR,Smart TV,0,l,one more time,view_video_info,person_title_results,2018-02-21 00:22:56
Marcio,BR,Android Phone,0,the,the walking dead,add_to_list,video_info,2018-01-29 22:35:16
Marcio,BR,Android Phone,0,the,the walking dead,play,video_info,2018-01-29 22:34:57
Marcio,BR,Android Phone,0,the,the walking dead,view_video_info,title_results,2018-01-29 22:34:32
Marcio,BR,Android Phone,0,the,the walking dead,view_video_info,title_results,2018-01-29 22:34:16
Marcio,BR,Smart TV,0,lu,martin luther: the idea that changed the world,play,video_info,2018-01-20 14:27:25
Marcio,BR,Smart TV,0,lu,martin luther: the idea that changed the world,view_video_info,title_results,2018-01-20 14:27:25
Marcio,BR,Smart TV,0,casam,-1,view_video_info,suggestion_title_results,2018-01-18 23:02:27
Marcio,BR,Smart TV,0,casam,13 going on 30,play,video_info,2018-01-18 23:02:27
